JQ6WC1SK,TQ2EZJ58ZD,2015-05-13,2015-05-15,Second Class,PKTDBO,405-9013803-8009918,832.5,6316,9,2%,5483.5
JR7SUEU6,UTFAHD2CPI,2017-12-18,2017-12-22,Standard Class,UK889V,407-2512537-5717124,282.6,7920,1,13%,7637.4
JR9EWH0V,018LT1570I,2015-03-03,2015-03-07,Second Class,FRN7X6,402-1771710-8988341,291.84,8739,3,6%,8447.16
JSNPS4DX,QKJ5RU7APN,2016-12-24,2016-12-27,First Class,6VR84J,403-5725327-6264327,340.56,3461,1,48%,3120.44
JUGL6BMG,ZEJYOZZBKG,2015-09-08,2015-09-12,Standard Class,1RHUKG,406-0218328-1773963,122399.28,5203,2,9%,-117196.28
JVNVI5C7,BCYMFF9FF8,2018-10-05,2018-10-08,Second Class,07R8I9,407-0341499-2477170,2413.95,5603,16,24%,3189.05
JWFOLPTG,H7QZUOR3WO,2016-05-14,2016-05-17,First Class,VDQ984,408-9898972-5365901,3014.76,7864,15,21%,4849.24
JXLK6455,C5OGWIMT6U,2015-07-23,2015-07-27,Standard Class,GXI3R1,406-5729580-2175565,122.4,2487,10,21%,2364.6
JYFZ1UDX,T06CJE2H0H,2015-08-03,2015-08-08,Standard Class,36MN5G,406-5651070-7367520,1534.5,4891,17,48%,3356.5
K244FSJV,C00MGMWOS0,2016-11-28,2016-12-04,Standard Class,MGCHLU,407-3847456-6656309,9718.56,6111,5,7%,-3607.56
K261T0YW,RZBHQR44WP,2017-09-01,2017-09-03,First Class,IBAV68,403-6062596-1220349,45.72,8153,7,13%,8107.28
K4P6IJZL,0UIT2PO815,2016-09-17,2016-09-21,Standard Class,GB7L2R,402-1465437-0579556,236.4,8715,17,38%,8478.6
K4RBXIWN,6FVIUM3EOL,2016-04-18,2016-04-22,Standard Class,XKOBBG,408-2137113-0982751,1127.7,9048,7,30%,7920.3
K5GCXPOJ,896EIY75CH,2015-06-09,2015-06-16,Standard Class,PFBG0M,407-6002733-2903540,110.4,3483,18,47%,3372.6
K68V33W5,3IK6V4Z510,2018-01-30,2018-02-05,Standard Class,CR37XY,405-1515003-2007535,485.25,4052,12,6%,3566.75
K79UTBK7,L2EISQ8A3Z,2017-10-28,2017-10-29,First Class,P8Q79X,404-4026534-0431517,764.4,4069,10,37%,3304.6
K9C83WOO,SG25QEYD4P,2018-09-25,2018-10-01,Standard Class,4GZA1C,407-6401192-4057954,310.5,212,19,6%,-98.5
KAZ8L4UI,K3PFZYC70F,2015-08-08,2015-08-15,Standard Class,JON9SY,407-8925293-2306747,17999.64,3380,6,3%,-14619.64
KB6A06I7,3HWOL656QQ,2018-09-29,2018-10-05,Standard Class,2SAL61,408-2548158-8811519,5047.65,6488,6,2%,1440.35
KCTVU8QK,D1VY0CPQFM,2018-05-15,2018-05-18,Second Class,Z0PLZE,408-7206307-2384358,71.28,2421,11,1%,2349.72
KDCRRT6P,1BQL0UDENQ,2018-07-30,2018-08-03,Second Class,J0F9WS,406-3257301-5556318,4956,1907,2,38%,-3049
KDH0W7TL,YJNQMOWPIM,2018-12-30,2019-01-03,Standard Class,C59SHV,408-6818789-4965132,4847.04,424,18,15%,-4423.04
KJ19F26H,3NJNNQSVZ0,2018-04-15,2018-04-17,First Class,TASV3D,407-2882576-2777135,73.35,8493,14,38%,8419.65
KLMISRJ5,X4MJRJ7912,2018-08-25,2018-08-29,Standard Class,S2C1S3,403-3814019-1141952,2882.4,799,19,36%,-2083.4
KN9P75Z6,G2WLRN46BW,2015-10-13,2015-10-15,First Class,IXJQYJ,6cad2724-6826-441a-a7be-2033e6dcd5ff,172.8,8119,7,49%,7946.2
KR783T4I,LW1518R6FR,2015-08-03,2015-08-05,First Class,1XZK18,404-0363929-8015528,39,8489,16,8%,8450
KR9VOF0F,XA1O6M63QG,2016-11-28,2016-12-04,Standard Class,PUYD8P,402-7042386-5486768,1235.52,9623,6,46%,8387.48
KRFZVBQ9,1PSBZMP86N,2015-07-01,2015-07-06,Second Class,Z6HCXB,405-0881145-7742744,298.8,9082,18,25%,8783.2
KS98ZB3E,264EQN5LS5,2016-09-17,2016-09-21,Standard Class,7V712Z,405-7755803-4729935,144.27,8391,6,22%,8246.73
KSJEIWVW,TICEMRBNQU,2016-07-30,2016-07-31,First Class,6AB6CE,407-5124083-2725136,79.2,9600,2,25%,9520.8
KU6B19GN,D9IHKR937I,2018-11-28,2018-12-02,Standard Class,0GVERS,402-5550488-9916304,15108.48,7912,13,6%,-7196.48
KUH3M1MA,0WGIZTTJJH,2017-04-07,2017-04-09,First Class,LYVOCZ,171-4573948-3966741,17999.64,2638,4,13%,-15361.64
L1W9XZTH,12920XTNLF,2016-10-11,2016-10-18,Standard Class,8NROOJ,407-1069790-7240320,335.52,9325,15,39%,8989.48
L2DD2FNN,X6YAXGCS6V,2018-01-30,2018-02-05,Standard Class,IP081C,d4fe2c1c-0302-4ea3-8976-c11cde37e0bf,518.7,3625,9,43%,3106.3
L6JIWP3B,JV1QURW1N5,2015-06-01,2015-06-06,Standard Class,YZDYT6,408-3870331-6287517,682.2,4359,3,41%,3676.8
L6K5Q9EI,YMF4X0S6BL,2015-07-23,2015-07-27,Standard Class,WXQ4OZ,404-2255967-5457950,15359.04,5494,18,24%,-9865.04
L7IUU8D9,BZJCC000J4,2016-10-15,2016-10-20,Standard Class,4CULRB,403-7266170-1163500,5099.4,7050,18,33%,1950.6
LBFU0R7K,FJ4LRBX2D0,2016-12-15,2016-12-19,Standard Class,WJTMOX,406-2849582-6531553,49.2,4151,5,42%,4101.8
LBIM0PEX,HXTAGT4990,2016-09-17,2016-09-21,Standard Class,40Y24O,403-7056319-0979561,1294.56,759,10,31%,-535.56
LCQXVVQ8,DX9QMQKV0C,2017-09-03,2017-09-05,First Class,DA91I1,404-0812833-5129124,4211.73,9394,10,32%,5182.27
LD5G0IU2,CM7RGDKJXV,2015-12-29,2016-01-02,Standard Class,RWMW32,405-0457160-2123517,368.4,7874,19,35%,7505.6
LFQIYVJY,UURV5CVRD8,2016-10-09,2016-10-13,Standard Class,ISTDYL,404-4911741-3341902,462.6,231,7,34%,-231.6
LHWYYGCG,XTEAWYQ393,2017-10-13,2017-10-19,Standard Class,VUVFKO,402-8746990-6412346,531.6,9937,9,41%,9405.4
LIWKSUG1,9IGH6SJKYN,2017-03-26,2017-03-30,Standard Class,JULM7H,171-5702903-4981901,6899.25,8817,13,26%,1917.75
LKDSURZ1,992QX4I3DY,2018-07-20,2018-07-26,Standard Class,7HP3O0,404-7830524-8312347,1045.68,3504,3,43%,2458.32
LNBA8JXI,VNCF901JDM,2018-06-10,2018-06-15,Standard Class,OCQAA5,403-9745522-7408318,1987.8,2032,14,35%,44.1999999999998
LNFJXSHA,PRMAIH87KH,2017-06-12,2017-06-14,Second Class,B6GDPE,408-6466311-6949931,15119.685,5137,6,43%,-9982.685
LQE0478Z,RSDYOUN7L2,2018-12-08,2018-12-12,Standard Class,NFSQDJ,408-3337319-8990747,425.25,2404,9,38%,1978.75
LQL823FH,XK7K1WGFHM,2017-11-20,2017-11-24,Second Class,1BR381,402-2860689-5652319,3839.76,839,15,30%,-3000.76
LQX8BVC0,LUX93K45OF,2018-11-06,2018-11-12,Standard Class,BXQGO7,405-9112089-3379536,85.23,9223,10,24%,9137.77
LSYALKTO,ADESGBJ3FV,2016-01-31,2016-02-05,Second Class,047HQJ,405-0901744-8270705,494.4,7842,7,18%,7347.6
LXY0BS1X,S7R3CZ1E0Y,2015-06-15,2015-06-21,Standard Class,CA6BEC,404-9605291-9790766,11969.16,9933,7,19%,-2036.16
M152DOZ9,7Z7TZISB3X,2015-03-15,2015-03-19,Standard Class,528MCM,405-2853362-9249968,685.44,9930,7,3%,9244.56
M1ONENA7,6ACLUET5VE,2015-11-11,2015-11-14,Second Class,9Q7C2B,403-5686295-0611519,50.88,7426,9,32%,7375.12
M40XONLJ,KALCXG4SD4,2017-09-08,2017-09-10,Second Class,3GIMG2,837fb370-18b9-43fc-991f-977f9a23ff8c,863.76,7096,9,27%,6232.24
M8MSD2R6,H9T2DJGQEG,2016-01-02,2016-01-09,Standard Class,T9CH98,403-5456917-5571511,17820,8800,17,30%,-9020
M8U8XQTL,B3V32DML51,2018-09-16,2018-09-17,First Class,L8SR5K,402-2207276-9869933,89.7,5447,13,31%,5357.3
M9ZC5XEK,XITZNKORR0,2018-04-15,2018-04-20,Standard Class,9DOVOF,405-5513694-8146768,233.28,2322,8,49%,2088.72
MCJFNAMO,NU0SM4FRNR,2017-03-18,2017-03-21,Second Class,32Q6BY,171-5980259-5726757,2848.23,4147,11,46%,1298.77
ME0QL4J3,J2TYP7HXR3,2015-12-05,2015-12-09,Second Class,RFLJA0,407-5875767-6399551,372.24,1341,17,40%,968.76
MF1V12U3,OUMO1U0AFI,2015-08-08,2015-08-15,Standard Class,8F5NM2,402-7386453-2621962,6689.4,5262,12,19%,-1427.4
MGJ27974,KWYMO86VXG,2017-10-13,2017-10-19,Standard Class,A3EWDC,403-5222550-4437140,1142.64,3324,11,47%,2181.36
MHONJ1A7,RKMIB1V3ED,2018-06-20,2018-06-27,Standard Class,9MNIJC,171-0689935-4850722,3599.55,4157,15,21%,557.45
MIHZO7TU,IQVWO71ACV,2017-05-29,2017-06-01,Second Class,KVC0ID,407-3257788-4892350,14699.25,1834,16,41%,-12865.25
MK4K09MZ,61QQX2MLQW,2016-10-19,2016-10-20,First Class,17ROFK,403-9928712-6587519,516.6,623,1,20%,106.4
MKQYAKWY,ZT4R3H90O0,2015-09-14,2015-09-19,Standard Class,3GCGXE,171-4647176-6456305,302.4,6456,1,3%,6153.6
MOFZWO0D,B3G94162FS,2018-10-14,2018-10-19,Standard Class,X56G37,408-2170248-9556321,564.9,5040,7,33%,4475.1
MOV10Z8I,P1J27Q1K2H,2017-06-12,2017-06-15,First Class,48RTND,408-4069830-3819562,3122.4,8548,13,32%,5425.6
MSAKY7SH,TU9J001KZ2,2017-08-29,2017-09-02,Standard Class,43BY6N,406-5103760-7326749,1439.64,2710,3,10%,1270.36
MSGOA4MT,3W2RJQMPJZ,2018-10-13,2018-10-17,Standard Class,6PTFG2,408-3475592-6193128,895.68,747,3,45%,-148.68
MSZXSPEJ,3FYJOWFNN5,2018-04-07,2018-04-12,Standard Class,ZSYU4T,b856848e-6222-4411-9b29-b8a531b0e9fa,3871.08,9152,11,3%,5280.92
MTXHBIPY,5ZV5ID6VJZ,2018-09-16,2018-09-20,Standard Class,DWIP7V,402-6454286-3321909,839.88,7339,16,28%,6499.12
MUBJEJNQ,BVXH56IIMR,2015-10-12,2015-10-16,Standard Class,IH311Y,171-7367545-7081126,320.85,9108,2,13%,8787.15
MURG5DZ0,PDTXQ2QM9Y,2017-11-19,2017-11-24,Standard Class,80AK2J,405-7534473-2900341,1029,1608,19,41%,579
MW7K7I6H,W6J85JKFUR,2015-12-02,2015-12-04,First Class,QSCM9Z,408-8342548-5107567,700.8,8709,1,1%,8008.2
MWHVM73V,9ND69XTWPO,2016-12-07,2016-12-09,First Class,VUZEB8,405-7730926-6032325,59.4,3611,16,17%,3551.6
MYNBHXZ0,7IJHPI51KV,2016-02-08,2016-02-13,Standard Class,TMMJKM,403-1962150-0618711,1619.73,8800,12,22%,7180.27
MZ91WPJF,FMKMMQJPM7,2018-11-04,2018-11-11,Standard Class,2582X6,402-0093786-0156303,144.96,4247,13,9%,4102.04
N12BJER5,A2NX3KNDD3,2016-03-22,2016-03-26,Standard Class,1IB2N4,406-2349830-7633129,1943.52,3207,9,16%,1263.48
N4P5CU0O,IT5I6IBKAG,2017-10-13,2017-10-19,Standard Class,V5YAVK,402-8288606-4313118,300.6,3037,8,48%,2736.4
N5F6LGFA,DJ0XLVLUFP,2018-09-21,2018-09-26,Standard Class,U42UJB,ce0a7f4d-d0d7-4d3d-b3fc-49b0afff4837,302.4,9945,18,24%,9642.6
N69LMEVQ,VICA8HKA9L,2015-05-14,2015-05-20,Standard Class,DRQVUU,405-5228379-1065951,4663.2,4925,6,12%,261.8
N7163KSV,WF4E20MTT1,2016-12-15,2016-12-22,Standard Class,6WIMHM,402-9874837-4557125,13498.65,7953,8,19%,-5545.65
N8GV7BZF,ARAUO0RZBR,2016-11-29,2016-12-03,Standard Class,AWSBJQ,406-3009249-7653118,4529.4,1708,4,44%,-2821.4
NBGEZSL6,QV65OXN5FS,2017-11-07,2017-11-09,First Class,MZBSU2,408-4584840-2787538,404.64,5633,12,15%,5228.36
NCO0ZY2J,FQQ2B79J2P,2015-09-08,2015-09-12,Standard Class,G1PHYK,407-0542879-1795554,149.04,8316,6,14%,8166.96
NDJ55YFB,JFFAYQRRFF,2016-11-28,2016-12-04,Standard Class,VCGSWV,403-7652993-1507525,808.8,9244,18,12%,8435.2
NFUZM1I4,LCGES8HIKW,2015-12-26,2015-12-28,First Class,X02ZGK,402-9475978-1434754,1179,1947,13,27%,768
NGAWQOQ5,O5E3REHVB5,2017-12-16,2017-12-20,Second Class,YWG3AU,402-7908398-5262750,71.82,8626,8,36%,8554.18
NGJ3VPON,WQX521YJTG,2017-09-01,2017-09-04,First Class,KN1GC4,171-7636697-5689908,328.2,1286,10,8%,957.8
NH1RC06L,KFBQQT7T10,2016-12-15,2016-12-22,Standard Class,9ZYEK4,403-0216195-8439543,1558.8,5738,11,32%,4179.2
NH6W0RP1,6UOU9SDPO9,2017-05-29,2017-06-01,Second Class,52R44Y,408-7201398-0382766,341.25,6640,13,10%,6298.75
NIAOGOVT,KBXH04NOS3,2017-09-01,2017-09-03,First Class,WYMFWP,171-8220241-5105927,736.8,7252,3,24%,6515.2
NK7ESPC5,OGHIW0RIO4,2017-04-01,2017-04-03,Second Class,VBJ6QS,405-0722232-7258752,526.8,9760,2,32%,9233.2
NOT6MR8Y,7OFP4275EK,2015-12-05,2015-12-09,Second Class,PYYX9R,171-6336729-6763536,6131.16,9113,17,0%,2981.84
NS0YFJM4,YX44UQE858,2018-06-08,2018-06-12,Standard Class,UHIQIB,171-4607096-6413920,24.36,4780,9,2%,4755.64
NW4VD0T7,34QN7J4306,2017-06-04,2017-06-09,Second Class,K76XFP,408-2759943-9849959,111.12,8501,17,49%,8389.88
O1I0B7BU,XT0EGJCOKB,2017-08-22,2017-08-28,Standard Class,6UVUPO,403-5684700-6277902,1703.28,8919,11,37%,7215.72
O1W24080,GB5VITYBBA,2018-10-01,2018-10-08,Standard Class,C0UJQG,171-9584070-4172351,291.6,7403,14,50%,7111.4
O2DQ397G,0YCAJZUPXV,2018-12-22,2018-12-27,Standard Class,37VRM6,406-9021273-9221106,12591.45,3034,13,28%,-9557.45
O2TW81AO,7PUJ44INC2,2015-06-09,2015-06-14,Standard Class,19XM1F,402-4393761-0311520,1723.5,3568,17,48%,1844.5
O3AG9J7T,MPISR2M0K4,2015-05-11,2015-05-16,Standard Class,ES22RM,402-9564773-1029157,991.68,4950,5,48%,3958.32
O4EN5P5D,6IIPOG03OG,2017-06-17,2017-06-18,First Class,9BVSTK,407-4063876-9566742,3128.4,7350,4,26%,4221.6
O59ZKSMA,LGH7ONUQVO,2015-11-09,2015-11-11,Second Class,W6UPHR,8c94ef84-ba48-4dae-88cd-2820e2791224,10559.52,2563,11,21%,-7996.52
O7QZZMPR,DSV01F5XL7,2016-09-01,2016-09-04,Second Class,YV7TGY,408-6046797-8945127,215.52,1153,15,4%,937.48
O825M09J,HFTW5PGZ90,2015-12-19,2015-12-25,Standard Class,6QQZK2,405-5066690-4132337,3717,504,18,29%,-3213
O8H2MVMN,1IL6KBA260,2018-02-02,2018-02-05,First Class,ULXTFT,171-0293372-4913973,321.84,3633,13,23%,3311.16
O9AA1EBL,GR63A1TWZF,2018-11-09,2018-11-11,Second Class,CV6W7F,408-6357132-2310703,1447.95,6838,16,23%,5390.05
O9CK3QZT,35O40KQGQZ,2015-05-09,2015-05-15,Standard Class,Z4WZNL,403-8625708-2309901,1017,283,15,12%,-734
O9X40F2A,UJUBZQ2929,2017-12-03,2017-12-06,First Class,RYF393,0dfe656f-1a2c-4a82-af6c-2be2847e9148,6000.48,4617,12,13%,-1383.48
OAQ6H4SJ,NRLW1UC6NH,2016-12-15,2016-12-22,Standard Class,UZ9I3C,408-8892348-9765950,769.68,5634,15,4%,4864.32
OCDJUGTD,F2RDL9M9UV,2017-06-26,2017-07-02,Standard Class,TGWUOX,408-2311178-4563550,10563.75,3908,6,16%,-6655.75
OD3QLY7X,WXH128VT7I,2018-12-09,2018-12-11,First Class,0CDHDZ,405-8457623-9269955,145.62,1572,8,30%,1426.38
OE4460TC,FTOCTPO3FR,2016-12-07,2016-12-11,Standard Class,D4ZWHQ,408-2752424-0976355,2294.1,7346,8,38%,5051.9
OGPWBIVU,OFEGZUQ198,2018-02-02,2018-02-05,First Class,9DQQ5B,171-8635309-7508346,1174.56,5216,1,44%,4041.44
OIG08HTP,H926YSCK5Y,2018-09-02,2018-09-07,Standard Class,UFA4D3,402-4372312-4448367,17997,7332,6,28%,-10665
OIKD59GA,5BLNWYE940,2018-08-21,2018-08-28,Standard Class,9SXMOZ,408-4453138-1209128,229.2,6341,10,45%,6111.8
OIRCWDKW,ZRMC6XNMAJ,2016-08-21,2016-08-23,First Class,BSQVR0,171-2119982-7294757,64.2,8171,12,17%,8106.8
OLJLDYAV,TJVEFYY9WT,2017-04-15,2017-04-17,Second Class,MZDW97,171-4737030-9245958,16823.52,1321,18,11%,-15502.52
OLUCGUR7,T7CUCMYNA2,2017-12-11,2017-12-17,Standard Class,X6JMNL,402-7944191-1869101,15449.25,8722,13,42%,-6727.25
OOM2VLJY,6UBL6BG2NE,2017-09-03,2017-09-05,First Class,OJ1OSL,405-4515494-3244302,17122.05,1921,18,24%,-15201.05
OOOXG7Z6,3COV2CNIIQ,2015-12-10,2015-12-15,Standard Class,ILJT4V,404-5314568-1043519,170.4,7328,7,38%,7157.6
ORC2QXL5,4FH38IMF4S,2017-06-17,2017-06-18,First Class,C61WEC,171-3072652-6805159,450,3056,4,29%,2606
OS90XQUK,C3371ZQLIY,2018-11-30,2018-12-04,Standard Class,1VHOJY,402-7078622-5609155,2607,9510,13,46%,6903
OTLH7YNT,EAWFLNNP6V,2015-09-17,2015-09-21,Standard Class,OHYT2C,403-9647049-8100304,88.38,3567,10,26%,3478.62
OUU0EX6Y,DP6ZTZW1PR,2017-08-27,2017-09-01,Standard Class,VU96JH,405-3921640-0927553,772.8,3202,6,24%,2429.2
OWSPH8FQ,84HYGA41AH,2016-09-03,2016-09-08,Standard Class,JWOOUC,404-6522553-9345930,3014.76,2535,5,38%,-479.76
OZOCWAEX,NFF5M1UXMH,2017-12-05,2017-12-09,Standard Class,W5FDM4,171-8061614-5688327,2249.55,5727,18,34%,3477.45
OZRZ7ZOU,E9TVIWWY09,2015-09-22,2015-09-24,Second Class,O9G5PD,408-1336273-5938748,69.12,6922,13,42%,6852.88
OZU5DMZJ,MOMNM239PK,2018-11-20,2018-11-22,Second Class,LBFRGJ,405-2826187-6916328,1260.84,4360,13,33%,3099.16
P3FWB39Z,TUGILBPQIB,2017-06-20,2017-06-24,Standard Class,NLNKNU,171-7935921-7575568,675.84,6134,9,15%,5458.16
P50BXCQF,5NZLGB0228,2018-08-27,2018-09-01,Standard Class,BMQFO4,171-6589781-2209965,22326.36,5863,5,1%,-16463.36
P5LEA8B5,UC8F244JVB,2017-12-09,2017-12-13,Standard Class,KZ6SBU,404-8494550-5860325,291.9,5172,6,2%,4880.1
P8GNSZ6F,YNA4A2GLGO,2018-01-21,2018-01-25,Standard Class,G7XO82,406-4317049-7021127,419.04,865,18,45%,445.96
P9NQKPNW,XE24GA0MLO,2018-12-09,2018-12-11,First Class,57MCPZ,408-6820155-3521913,408.6,7363,14,8%,6954.4
PASIRS2D,3E7JXHZUBT,2016-10-28,2016-11-03,Standard Class,XRAORK,408-7484954-7860326,160.05,4660,11,23%,4499.95
PB0VCPAQ,I8WG3KU71A,2018-11-14,2018-11-17,Second Class,IRWBDV,407-1487637-6585969,54.72,9220,16,37%,9165.28
PB2CVT4A,Z3SA23YHAS,2015-12-09,2015-12-16,Standard Class,0A0BLE,171-1747399-1165911,520.2,1391,5,36%,870.8
PD3OVTJW,SLDAKF3AU5,2016-05-14,2016-05-17,First Class,4BMXCV,405-7907546-1330739,40.44,9033,15,38%,8992.56
PEC7SSN0,X9ZEZXMVPV,2017-03-13,2017-03-16,First Class,IFHBCK,406-9638549-1733961,3047.76,8817,8,49%,5769.24
PEGTP7JX,3EHRYZG7FR,2015-06-09,2015-06-16,Standard Class,PZ56EU,403-1068845-1092310,346.5,2655,5,40%,2308.5
PFP60Y4V,TVA5KB29UO,2017-06-20,2017-06-25,Standard Class,ZOSI4V,403-3496411-3082707,327,3722,5,41%,3395
PIWJJN86,VX7PWUYDWN,2015-02-07,2015-02-12,Standard Class,2WKSQR,402-0164950-5496362,1730.4,9735,18,7%,8004.6
PJI3YIUH,OVAFCVXF9N,2017-03-20,2017-03-24,Standard Class,RLTRU2,405-0930056-6437111,1271.76,4178,11,32%,2906.24
PMMUE03M,YCOBFA57B2,2017-05-30,2017-06-04,Standard Class,JC5E4Z,404-3973098-9107502,224.28,9194,17,9%,8969.72
PO447LN0,E00YDD43I7,2017-08-30,2017-09-01,First Class,E4DPRX,402-5302912-6805151,4363.47,3921,14,28%,-442.47
PQGDN20R,VUUP7SBND8,2017-10-28,2017-11-03,Standard Class,002YKM,404-7491342-1035558,16237.2,7030,14,18%,-9207.2
PR5EKGYW,BFM8XMKHWK,2015-12-28,2015-12-30,First Class,WGU63J,403-9105351-8453114,1487.04,1003,13,5%,-484.04
PUEA7X7O,NZDVR8SDGW,2017-07-14,2017-07-17,First Class,W7BXE4,406-6993846-8855562,5712.96,3305,16,37%,-2407.96
PZ6SGY1P,ED0LUJ29V2,2016-10-13,2016-10-17,Standard Class,ZW0Y8C,408-2491878-4865146,4319.1,7027,4,6%,2707.9
Q0SEWWF0,WPHNDECA6W,2018-09-02,2018-09-07,Standard Class,2OCZ9K,403-1140011-7398736,5285.7,179,13,35%,-5106.7
Q11FXGNZ,53BD1B8I23,2018-09-16,2018-09-20,Standard Class,KHZY82,407-3778695-8884327,263.52,6919,19,25%,6655.48
Q1GHY01I,M59NOK0S0Z,2015-05-27,2015-05-27,Same Day,SQXQLV,403-3597087-4521139,8506.8,2734,6,24%,-5772.8
Q1MGEK1K,ZST3Q73WM8,2015-08-09,2015-08-16,Standard Class,6A6OAQ,405-1757140-2025918,233.28,2140,17,49%,1906.72
Q47XEX1C,3FC24XM6F3,2016-03-16,2016-03-22,Standard Class,GH3W9K,408-7342331-1733136,95324.25,9161,17,31%,-86163.25
Q4XNGU32,6MZORY9NVM,2017-11-07,2017-11-09,First Class,RRN1FJ,171-3255381-0489121,561.6,7902,17,32%,7340.4
Q56YWUFK,3M407I4FN5,2017-05-20,2017-05-20,Same Day,7EWS53,405-8803159-2662729,20459.4,7178,9,27%,-13281.4
Q5NNBFXC,GPHPF3MCRZ,2018-07-08,2018-07-12,Standard Class,FMA8ZX,171-2705563-6985105,194.4,5128,18,19%,4933.6
Q6BFAJUK,BI92R0VOL1,2018-06-19,2018-06-23,Standard Class,MY8MB8,406-0038568-0852338,1546.8,5741,8,20%,4194.2
QBM737V8,R3UGID7G4D,2017-06-12,2017-06-15,First Class,VFC7V1,405-3002282-6797102,705.6,3191,6,32%,2485.4
QCANJTTP,SY353669LS,2016-04-05,2016-04-10,Standard Class,QTHT7T,05d227c0-5049-4f63-b5c4-21f7dca75857,2366.91,2444,5,43%,77.0899999999997
QCH73344,DY6NCSD38R,2018-12-05,2018-12-08,First Class,PF9TBQ,405-6041428-1576346,1490.85,6590,5,50%,5099.15
QCRK063F,HD6ILYPD3E,2018-10-01,2018-10-08,Standard Class,5PFLON,406-8833813-9606757,1377.6,8133,17,45%,6755.4
QDPOT0Q2,GS52SDNDA5,2017-11-20,2017-11-24,Second Class,L3AJE2,406-6386989-1689108,1304.55,4982,19,41%,3677.45
QDUMBXOE,I3PXR1HNZC,2016-08-21,2016-08-23,First Class,DV7GWJ,406-5757669-2996307,899.1,6995,15,45%,6095.9
QEFSSEKD,LWRI2T5JC9,2017-09-05,2017-09-07,Second Class,EDZHJ2,405-9930530-1209919,1370.4,9730,18,18%,8359.6
QGNGSGCN,FOMRLR0HGM,2018-12-05,2018-12-08,First Class,KRO4PC,404-2255125-4533134,921.6,6532,2,5%,5610.4
QH7C7RLA,69DILOGU0U,2016-12-28,2016-12-31,Second Class,2PX0CU,406-0974406-3179521,815.76,3521,4,13%,2705.24
QJ9AMPEX,RVPN2Q0OQT,2017-04-23,2017-04-28,Standard Class,NSDPSJ,402-5525660-2118707,543.6,904,2,49%,360.4
QLRZLFGX,NQEXLZKV7O,2016-10-11,2016-10-18,Standard Class,W7TO7M,403-9615377-8133951,14363.6625,4959,6,24%,-9404.6625
QO9S7HF6,0HXPDAXFIB,2018-03-18,2018-03-23,Standard Class,N8AWPP,699375df-c18d-485f-ab51-276cad20a632,417.24,8442,2,38%,8024.76
QQ69YBZO,NQL7FJ84ZL,2018-07-08,2018-07-12,Standard Class,SO7L2U,404-1508602-9433941,113.4,951,11,8%,837.6
QRGJAK5N,UA9JY41AKA,2016-11-20,2016-11-25,Standard Class,SL9S35,408-9408562-5254749,906.75,8187,1,31%,7280.25
QRXU915O,ZQRQT6HWGL,2017-08-22,2017-08-28,Standard Class,N5C85M,406-4980665-9833930,2014.32,4585,13,6%,2570.68
QS686B3W,EDP144IXSF,2015-01-16,2015-01-18,Second Class,EES9O0,405-1047044-2461167,278.82,4095,5,49%,3816.18
QV5J31LC,HLM3HDFUAD,2017-04-01,2017-04-08,Standard Class,4FSA0J,407-9614308-2636322,473.4,5482,18,38%,5008.6
QZJCAL7W,3JSQXBZ2OD,2018-05-14,2018-05-14,Same Day,J4LC99,405-1597244-8205967,274.2,8689,3,1%,8414.8
R06BBUOC,7AKF8PCZPT,2018-11-23,2018-11-28,Standard Class,KD0C57,4a466b79-9c3c-4f1c-b5ad-7917dd53f710,1111.68,407,14,47%,-704.68
R0FSKMAD,Q0TACNB7T0,2018-06-17,2018-06-20,First Class,70CMRP,406-5334922-9670748,769.68,2887,19,35%,2117.32
R131BAZJ,5QKS7E4T4S,2018-05-29,2018-06-04,Standard Class,QTZAR4,405-8444009-8723509,801.36,2771,2,32%,1969.64
R4A7KEZE,5Y5CVDJCG6,2018-09-18,2018-09-23,Standard Class,TJ4HN0,405-2142542-0941949,162.9,1056,1,29%,893.1
R6H6VTPI,GN1AW4F87P,2018-09-24,2018-09-29,Standard Class,C0KA3B,408-2042136-9817130,1545.84,1716,16,14%,170.16
R7E0N8DY,YOWWDHQ4MR,2017-09-17,2017-09-22,Standard Class,EM3EJ4,171-6833843-5473114,301.5,3555,14,2%,3253.5
RAVF1HFJ,E7FHECLLJS,2018-03-18,2018-03-23,Standard Class,TNYOQM,405-5933927-3375545,40.32,2123,7,8%,2082.68
RAWMOZ1H,L2RLG77D9O,2017-05-30,2017-06-04,Standard Class,VR4NOB,408-2058872-0942730,491.88,5098,16,33%,4606.12
RBGMVDN8,HZ2MFOYQJ8,2018-11-26,2018-11-27,First Class,LZE0U0,406-2138801-8731538,570.6,3881,14,27%,3310.4
RDJUM003,97UYPUO5GY,2017-06-04,2017-06-09,Second Class,X0T59Z,403-2166075-2254703,479.76,2646,11,15%,2166.24
RDL081HH,T0OZ5YJMPH,2018-09-25,2018-10-01,Standard Class,QHAXMY,402-8089760-1132331,706.8,4433,4,17%,3726.2
REBR5PM9,EWVW5C3YKJ,2018-11-19,2018-11-23,Standard Class,IAWZB7,405-6120626-0941135,3286.125,9108,13,22%,5821.875
RECI58YM,HA17S5E2K3,2018-12-30,2019-01-03,Standard Class,7WIDQP,408-8100357-3585904,791.64,8954,13,11%,8162.36
